,Unnamed: 0,index,CID,Category,SubCategory,HeelHeight,Insole,Closure,Gender,Material,ToeStyle,5,4,3,2,1,Brand,Name,Color,Price
12142,12142,45400,8074203-390286,Shoes,Sneakers and Athletic Shoes,5in & over,Padded,Lace up,Boys,Patent Leather;Synthetic,,7802931-371535,8012784-11196,7382137-374514,7423676-15,8074203-390285,,,,
12143,12143,45401,8074210-79932,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys,Leather;Synthetic,,7698880-3,7973535-12119,8045520-377737,7841673-134499,8074203-390286,,,,
12144,12144,45402,8074223-47693,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys,Leather,,8067873-28814,7727442-371535,8057866-8914,7891832-326164,8074210-79932,,,,
12145,12145,45403,8074231-29674,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Leather,Round Toe;Closed Toe,7931183-9,8071710-65061,7861335-89,8024012-237246,8074223-47693,,,,
12146,12146,45404,8074232-742,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather,Round Toe;Closed Toe,7898404-329101,8093359-4854,7728036-266555,8034479-374524,8074231-29674,,,,
12147,12147,45405,8074234-1522,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Suede,Round Toe;Closed Toe,7885702-920,7732318-41725,7539709-261524,7936243-3,8074232-742,,,,
12148,12148,45406,8074234-134358,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Suede,Round Toe;Closed Toe,7975680-167163,7989987-183092,8029421-408,8075279-63690,8074234-1522,,,,
12149,12149,45407,8074235-144,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Leather,Round Toe;Closed Toe,7548891-375065,7843526-372071,7930035-334841,7155838-341306,8074234-134358,,,,
12150,12150,45408,8074235-742,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Leather,Round Toe;Closed Toe,7919188-334676,7987004-3,7792956-290486,7882259-7913,8074235-144,,,,
12151,12151,45409,8074259-390309,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Leather;Suede,Round Toe;Closed Toe,7997010-460,8013413-367375,7677929-42446,7891829-326163,8074235-742,,,,
12152,12152,45410,8074319-133653,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Suede,Round Toe;Closed Toe,7898404-329101,7925316-356636,7977256-388939,8018885-9068,8074259-390309,,,,
12153,12153,45411,8074319-276837,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Suede,Round Toe;Closed Toe,7885702-920,7948289-9,7878420-29629,7898372-12119,8074319-133653,,,,
12154,12154,45412,8074319-389792,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Suede,Round Toe;Closed Toe,7753011-5270,7699535-375169,7978781-389083,7357792-244251,8074319-276837,,,,
12155,12155,45413,8074331-754,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Suede,Round Toe;Closed Toe,7898404-329101,7333139-26806,8060619-107845,8019980-324022,8074319-389792,,,,
12156,12156,45414,8074331-239304,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Suede,Round Toe;Closed Toe,7911245-1001,7976997-371890,8054343-196918,7976951-37672,8074331-754,,,,
12157,12157,45415,8074366-18402,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Girls,Suede,,7654238-263682,7924336-632,7755924-12686,8004010-14874,8074331-239304,,,,
12158,12158,45416,8074366-55694,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Girls,Suede,,7931183-9,8073907-93487,7988226-383063,8056706-382140,8074366-18402,,,,
12159,12159,45417,8074513-390344,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Men,Leather;Mesh;Suede,,8034692-183092,7881709-322316,8010705-78224,7879699-321150,8074366-55694,,,,
12160,12160,45418,8074546-390368,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop;Lace up,Men,Leather,,7885702-920,7976285-355634,7881690-355666,7698875-108766,8074513-390344,,,,
12161,12161,45419,8074549-12293,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Boys,Faux Leather;Synthetic,,7971934-369351,8072009-389447,8012852-367124,7758994-279478,8074546-390368,,,,
12162,12162,45420,8074549-267221,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Boys,Faux Leather;Synthetic,,7758994-262276,7887843-324635,7973011-144,7925394-356706,8074549-12293,,,,
12163,12163,45421,8074549-390369,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Boys,Faux Leather;Synthetic,,7802931-371535,7999714-1850,8028679-253982,7976367-371446,8074549-267221,,,,
12164,12164,45422,8074549-390370,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Boys,Faux Leather;Synthetic,,7898404-329101,7454672-166796,7917558-334300,7168998-751,8074549-390369,,,,
12165,12165,45423,8074551-37647,Shoes,Sneakers and Athletic Shoes,Flat,EVA,Lace up,Boys,Faux Leather;Synthetic,,8041652-151,8076032-3,7977188-356087,8044531-911,8074549-390370,,,,
12166,12166,45424,8074551-390374,Shoes,Sneakers and Athletic Shoes,Flat,EVA,Lace up,Boys,Faux Leather;Synthetic,,8067873-28814,7960182-348855,7950947-3630,7804886-93554,8074551-37647,,,,
12167,12167,45425,8074553-390168,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather,,8067873-28814,8058739-382785,7887842-9067,8004002-755,8074551-390374,,,,
12168,12168,45426,8074553-390169,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather,,7997010-460,7503678-133085,7938825-4747,7956895-347831,8074553-390168,,,,
12169,12169,45427,8074553-390174,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather,,7296120-1834,7632972-367666,7898045-183092,7838304-44061,8074553-390169,,,,
12170,12170,45428,8074558-390168,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,8034692-183092,8044482-377467,7988196-294993,8021321-370402,8074553-390174,,,,
12171,12171,45429,8074558-390169,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,7765346-744,8146852-69056,7837185-4854,7980015-147,8074558-390168,,,,
12172,12172,45430,8074558-390174,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,7296120-1834,7987069-3,7755885-277784,7599376-372082,8074558-390169,,,,
12173,12173,45431,8074561-390378,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Girls,Faux Leather,,7997010-460,8082870-3,7875441-755,7888425-2557,8074558-390174,,,,
12174,12174,45432,8074562-390168,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,8067873-28814,8044485-377470,7984100-27156,8048233-378761,8074561-390378,,,,
12175,12175,45433,8074562-390169,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,7296120-1834,7966721-3,7996579-40096,7896405-144,8074562-390168,,,,
12176,12176,45434,8074562-390174,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather;Synthetic,,7997010-460,7984092-1066,7878766-220713,7899957-186263,8074562-390169,,,,
12177,12177,45435,8074564-390168,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys;Girls,Synthetic,,7735313-269485,7989906-4830,8059171-19968,7724751-84809,8074562-390174,,,,
12178,12178,45436,8074572-390386,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Girls,Faux Leather;Synthetic,,8013374-367322,7965529-369175,8020614-401,7726060-21164,8074564-390168,,,,
12179,12179,45440,8074576-390077,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Boys,Full-grain leather,,7698880-3,7738677-24069,7242934-8674,7663682-53241,8074572-390386,,,,
12180,12180,45441,8074577-144,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,7997010-460,7983308-358206,8032241-401,7888559-3,8074576-390077,,,,
12181,12181,45442,8074577-744,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,7931183-9,7878691-355786,7979374-356897,7727226-343774,8074577-144,,,,
12182,12182,45443,8074585-320532,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather,,8034692-183092,7881952-383464,7975284-354958,8127034-393610,8074577-744,,,,
12183,12183,45444,8074585-390174,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather,,7735313-269485,7529566-6,7747155-259489,8014190-200257,8074585-320532,,,,
12184,12184,45445,8074585-390393,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys;Girls,Faux Leather,,7296120-1834,8036322-375060,7965786-350987,7881199-6452,8074585-390174,,,,
12185,12185,45446,8074586-390394,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Girls,Faux Leather;Synthetic,,7765346-744,7817587-333975,7698032-5743,7902244-409,8074585-390393,,,,
12186,12186,45447,8074587-12293,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys,Faux Leather;Synthetic,,7921351-383041,7984104-1066,7630905-106,8133548-11038,8074586-390394,,,,
12187,12187,45448,8074588-390397,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Girls,Faux Leather;Synthetic,,7764678-367902,7537137-2507,8074203-390284,7801365-218302,8074587-12293,,,,
12188,12188,45449,8074591-390400,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Girls,Faux Leather;Synthetic,,7885702-920,7981381-1212,7830446-9,8081316-399,8074588-390397,,,,
12189,12189,45450,8074592-390401,Shoes,Sneakers and Athletic Shoes,Under 1in,EVA,Lace up,Boys,Faux Leather;Synthetic,,8034692-183092,8092131-3,7894946-18,7965740-1413,8074591-390400,,,,
12190,12190,45451,8074596-29674,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,8069557-387949,8059557-423851,8060153-16740,7970331-4466,8074592-390401,,,,
12191,12191,45452,8074597-5743,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,7798384-339218,7896098-328354,7627305-20,7955395-102186,8074596-29674,,,,
12192,12192,45453,8074597-29674,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,8034692-183092,8058128-19,7969476-377226,7886312-6,8074597-5743,,,,
12193,12193,45454,8074609-390427,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Girls,Leather;Mesh,,7593971-387237,8112522-1137,7928192-339015,7786767-151,8074597-29674,,,,
12194,12194,45455,8074609-390429,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Girls,Leather;Mesh,,7997010-460,8069956-388141,7359514-1576,7892220-326386,8074609-390427,,,,
12195,12195,45456,8074609-390430,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Lace up,Girls,Leather;Mesh,,7919188-334676,7925831-367140,7989632-378020,7242939-15117,8074609-390429,,,,
12196,12196,45457,8074611-390434,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Boys,Mesh;Synthetic,,7548891-375065,8023729-12919,7597847-38081,7801161-294584,8074609-390430,,,,
12197,12197,45458,8074611-390439,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Boys,Mesh;Synthetic,,7997010-460,7549521-292394,7793109-287272,8032229-2537,8074611-390434,,,,
12198,12198,45459,8074612-390427,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Girls,Mesh;Synthetic,,7764678-367902,7918684-3,8079595-632,8018928-3,8074611-390439,,,,
12199,12199,45460,8074618-390423,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Girls,Faux Leather;Mesh,,7997010-460,7798384-24150,7881690-318975,7903941-8348,8074612-390427,,,,
12200,12200,45461,8074618-390445,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Girls,Faux Leather;Mesh,,7802931-371535,7561875-268407,7892972-815,7326559-69204,8074618-390423,,,,
12201,12201,45462,8074619-390446,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Boys,Faux Leather;Mesh,,7978043-384575,7787536-293309,7964029-367005,7363494-131274,8074618-390445,,,,
12202,12202,45463,8074619-390447,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Padded,Hook and Loop,Boys,Faux Leather;Mesh,,8034692-183092,8025795-371541,7869102-500,7898603-329153,8074619-390446,,,,
12203,12203,45464,8074622-390449,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Faux Leather;Synthetic,,7898404-329101,7626319-3,8018928-3,7810900-358862,8074619-390447,,,,
12204,12204,45465,8074624-123447,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop;Lace up,Boys,Leather;Synthetic,Round Toe;Closed Toe,8034692-183092,8080232-21443,8000669-87087,8004476-95069,8074622-390449,,,,
12205,12205,45466,8074625-390451,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys,Synthetic,,7997010-460,7929025-7201,7978955-350939,7882757-1151,8074624-123447,,,,
12206,12206,45467,8074626-390452,Shoes,Sneakers and Athletic Shoes,,EVA;Padded,Lace up,Boys;Girls,Synthetic,,7997010-460,7174805-146564,7815139-362374,7543968-3,8074625-390451,,,,
12207,12207,45469,8074642-3320,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,8076453-391264,7976093-372135,8043478-3,7412345-318577,8074626-390452,,,,
12208,12208,45470,8074642-29674,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,7997010-460,7956847-347805,7715528-356562,7707745-139,8074642-3320,,,,
12209,12209,45471,8074643-3320,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,7976093-372135,7822853-219796,8073883-390126,7797558-356084,8074642-29674,,,,
12210,12210,45472,8074643-29674,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Boys;Girls,Leather,Round Toe;Closed Toe,7978222-69638,7549376-42286,7675942-369206,7977325-356166,8074643-3320,,,,
12211,12211,45473,8074671-144,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,7997010-460,7965663-350935,7976939-3,8036890-144,8074643-29674,,,,
12212,12212,45474,8074671-744,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,7655334-17864,8015650-9842,7964502-367139,7706782-7243,8074671-144,,,,
12213,12213,45475,8074672-144,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,8034692-183092,7886285-6583,8076358-96747,8081687-24533,8074671-744,,,,
12214,12214,45476,8074672-744,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,7885702-920,8069952-388139,7892195-326325,7893663-196860,8074672-144,,,,
12215,12215,45480,8074677-744,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Hook and Loop,Boys;Girls,Leather,Round Toe;Closed Toe,7885702-920,8036322-375061,7919925-8215,7501878-133085,8074672-744,,,,
12216,12216,45489,8074698-3320,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Canvas,Capped Toe;Round Toe;Closed Toe,7997010-460,8016070-515,8025326-371449,8086319-9,8074677-744,,,,
12217,12217,45490,8074698-29674,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up,Boys;Girls,Canvas,Capped Toe;Round Toe;Closed Toe,7997010-460,7833384-9,8085811-410,7894034-155,8074698-3320,,,,
12218,12218,45493,8074755-1437,Shoes,Sneakers and Athletic Shoes,,Textile,Hook and Loop;Lace up,Girls,Leather;Mesh;Synthetic,Round Toe;Closed Toe,8034692-183092,7798384-24150,7903852-97330,7993075-14,8074698-29674,,,,
12219,12219,45494,8074755-390509,Shoes,Sneakers and Athletic Shoes,,Textile,Hook and Loop;Lace up,Girls,Leather;Mesh;Synthetic,Round Toe;Closed Toe,7885702-920,7837555-6,7864635-408991,7355892-155304,8074755-1437,,,,
12220,12220,45495,8075187-3,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,8055432-381379,8019010-369490,7871874-3941,7990453-369911,8074755-390509,,,,
12221,12221,45496,8075187-275,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,7878788-356662,7904389-32666,7826900-359,8015116-39172,8075187-3,,,,
12222,12222,45497,8075187-40719,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,7898404-329101,7987744-359799,8000975-35968,7696048-377735,8075187-275,,,,
12223,12223,45498,8075187-102702,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,8034692-183092,8007706-3941,7987019-3,8073899-226675,8075187-40719,,,,
12224,12224,45499,8075187-130689,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,8058580-382697,7881308-322083,8029807-23239,7993559-361862,8075187-102702,,,,
12225,12225,45500,8075187-385558,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Mesh;Synthetic,Round Toe;Closed Toe,7997010-460,7944479-344064,7700539-183092,8061050-3,8075187-130689,,,,
12226,12226,45503,8075264-1681,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Men,Mesh;Suede,,8067873-28814,7979664-356994,7971602-353306,7997010-695,8075187-385558,,,,
12227,12227,45504,8075264-63690,Shoes,Sneakers and Athletic Shoes,,Textile,Lace up,Men,Mesh;Suede,,7548891-375065,7925433-353172,8051932-184651,8004002-755,8075264-1681,,,,
12228,12228,45508,8075279-63690,Shoes,Sneakers and Athletic Shoes,,EVA,Lace up,Men,Mesh;Suede,,7735313-269485,8033946-9,8034058-169,7242939-15117,8075264-63690,,,,
12229,12229,45511,8075300-5667,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Removable,Slip-On,Men,Canvas;Full-grain leather,Round Toe;Closed Toe,7898404-329101,8022118-139,7903070-330645,7887973-347839,8075279-63690,Merrell,Trail Glove 6,Black,95.99
12230,12230,45517,8075362-32,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded,Lace up,Women,Faux Leather;Mesh,Round Toe;Closed Toe,7296120-1834,8061044-3,8013376-367323,8067124-3,8075300-5667,,,,
12231,12231,45518,8075362-147,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded,Lace up,Women,Faux Leather;Mesh,Round Toe;Closed Toe,7802931-371535,7651258-12784,7939194-3,7925328-337402,8075362-32,,,,
12232,12232,45519,8075362-7143,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Women,,Round Toe;Closed Toe,7925401-337485,8012819-367100,7882153-17858,7779503-183092,8075362-147,,,,
12233,12233,45520,8075362-13129,Shoes,Sneakers and Athletic Shoes,Flat,EVA;Padded,Lace up,Women,Faux Leather;Mesh,Round Toe;Closed Toe,7976093-372135,7976860-355934,8089926-63474,7613185-3,8075362-7143,,,,
12234,12234,45558,8075669-30275,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Padded,Bungee,Women,Synthetic,,8034692-183092,7988169-141182,7942181-6,7942184-6972,8075362-13129,,,,
12235,12235,45559,8075669-391019,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,Padded,Bungee,Women,Synthetic,,7878788-356662,7832210-353392,7768691-28551,7879018-320641,8075669-30275,,,,
12236,12236,45578,8075804-391051,Shoes,Sneakers and Athletic Shoes,Flat,,Toggle,Men,Mesh;Synthetic,,7931183-9,7978221-69638,7962138-349414,7913608-183092,8075669-391019,,,,
12237,12237,45585,8075876-391123,Shoes,Sneakers and Athletic Shoes,Flat,,Toggle,Women,Mesh;Synthetic,,7885702-920,7813647-92067,7802500-353843,8000604-13952,8075804-391051,,,,
12238,12238,45631,8075978-14,Shoes,Sneakers and Athletic Shoes,3in - 3 3/4in,Padded,Lace up,Women,Leather,Closed Toe,7997010-460,7746705-37664,7626319-5,7748558-2557,8075876-391123,,,,
12239,12239,45651,8076021-742,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Women,Leather,Round Toe;Closed Toe,7898404-329101,7987744-359799,7423232-2125,8081046-486,8075978-14,,,,
12240,12240,45652,8076021-744,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Women,Leather,Round Toe;Closed Toe,7548891-375065,7881680-322300,7975773-815,7270764-311928,8076021-742,,,,
12241,12241,45653,8076021-754,Shoes,Sneakers and Athletic Shoes,,,Hook and Loop,Women,Leather,Round Toe;Closed Toe,7997010-460,8070697-409,7439342-35250,8000192-559,8076021-744,,,,
12242,12242,45665,8076030-2557,Shoes,Sneakers and Athletic Shoes,3in - 3 3/4in,,Hook and Loop,Women,Leather,Round Toe;Closed Toe,8073839-390089,7988678-360036,7887494-29891,7886312-6,8076021-754,,,,
12243,12243,45666,8076030-30936,Shoes,Sneakers and Athletic Shoes,3in - 3 3/4in,,Hook and Loop,Women,Leather,Round Toe;Closed Toe,7898404-329101,7979661-356990,8046483-18063,7984513-109461,8076030-2557,,,,
12244,12244,45667,8076032-3,Shoes,Sneakers and Athletic Shoes,2in - 2 3/4in,Padded,Lace up,Women,Leather,Round Toe;Closed Toe,7879262-320809,7888425-2557,7973928-203036,7680114-325175,8076030-30936,,,,
12245,12245,45668,8076032-529,Shoes,Sneakers and Athletic Shoes,2in - 2 3/4in,Padded,Lace up,Women,Leather,Round Toe;Closed Toe,8055432-381379,7903397-3,7681742-3,7925447-353289,8076032-3,,,,
