,index,CID,Category,SubCategory,HeelHeight,Insole,Closure,Gender,Material,ToeStyle,1,2,3,4
12659,48603,8112389-402845,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,8021519-370485,7815347-585,8080294-168,7883995-338624
12660,48604,8112389-402846,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,7696311-1001,7208295-20321,7887842-839,7965537-385250
12661,48605,8112389-402847,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,8013374-367321,8080294-168,7965537-385250,7983893-358487
12662,48606,8112390-402848,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,7226411-382555,8036504-394906,7696311-1001,7977827-324022
12663,48607,8112390-402849,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,7883995-338624,7718405-14280,8080294-168,7999840-6
12664,48608,8112390-402850,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh;Synthetic,,7911248-1001,7977827-324022,8021519-370485,7929650-37647
12665,48609,8112391-402851,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,8021519-370485,8080294-168,8058559-3,7965537-385250
12666,48610,8112391-402852,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,7836531-307048,7887842-839,8036504-394906,7931252-14
12667,48611,8112391-402853,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Nylon;Suede,,7983893-358487,7931252-14,7732020-268420,7553554-2125
12668,48612,8112415-165527,Shoes,Sneakers and Athletic Shoes,,Moisture Wicking;Removable,Lace up,Men,Mesh;Synthetic,,8080294-168,7226411-382555,8021519-370485,7977827-324022
12669,48623,8112522-80,Shoes,Sneakers and Athletic Shoes,Flat,Textile,Lace up,Men,Lace;Synthetic,,7887842-839,7987890-359861,8036504-394906,7978354-387488
12670,48624,8112522-1137,Shoes,Sneakers and Athletic Shoes,Flat,Textile,Lace up,Men,Lace;Synthetic,,7805192-31878,7887842-839,7925413-337505,8113323-401
12671,48653,8112953-46123,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Slip-On,Women,,Round Toe;Closed Toe,7887842-839,8078902-391914,8036504-394906,7987890-359861
12672,48747,8113241-356637,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Boys;Girls,Faux Leather;Synthetic,,7208295-20321,7887842-839,8020448-401,7917325-1001
12673,48760,8113323-6,Shoes,Sneakers and Athletic Shoes,Flat,Leather;Padded;Textile,Lace up,Men,Lace;Leather;Rubber;Suede,Round Toe,7651819-320474,7160197-69241,8081516-169337,7673191-744
12674,48761,8113323-401,Shoes,Sneakers and Athletic Shoes,Flat,Leather;Padded;Textile,Lace up,Men,Lace;Leather;Rubber;Suede,Round Toe,7397747-4311,8010915-9,7651819-320474,8081516-169337
12675,48935,8113679-453,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Textile,Lace up;Zipper,Girls,Synthetic,Round Toe;Closed Toe,7887842-839,8080294-168,7553554-2125,8036504-394906
12676,48965,8114449-3,Shoes,Sneakers and Athletic Shoes,Flat,EVA,Lace up,Women,Canvas;Suede;Synthetic,,7696311-1001,8078902-391914,8036504-394906,7931252-14
12677,48966,8114449-20,Shoes,Sneakers and Athletic Shoes,Flat,EVA,Lace up,Women,Canvas;Suede;Synthetic,,7651819-320474,7292925-421,8081516-169337,8021519-370485
12678,49013,8115511-4827,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Zipper,Women,Leather,Capped Toe;Closed Toe,8080294-168,7294452-751,8036504-394906,7651819-320474
12679,49016,8115513-270,Shoes,Sneakers and Athletic Shoes,Flat,,Buckle;Lace up;Zipper,Women,Leather,Round Toe;Closed Toe,7887842-839,8036504-394906,7983893-358487,7836531-307048
12680,49042,8116907-590,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Women,,Round Toe,7696311-1001,8031344-5298,8080294-168,7160197-69241
12681,49043,8116907-4002,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Women,,Round Toe,8080294-168,7882763-3,7292926-183092,8013374-367321
12682,49044,8116907-161388,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Women,,Round Toe,8080294-168,7836531-307048,8021519-370485,7977827-324022
12683,49045,8116940-151,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys,Suede,,7553554-2125,7696311-1001,7887842-839,7925413-353152
12684,49046,8116940-151933,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys,Suede,,8021519-370485,8143761-3,7977827-324022,8058559-3
12685,49047,8116940-164129,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys,Suede,,8036504-394906,7696311-1001,8078902-391914,7208295-20321
12686,49048,8116940-403095,Shoes,Sneakers and Athletic Shoes,,Padded;Removable;Textile,Lace up,Boys,Suede,,7836531-307048,7983893-358487,7965537-385250,8036504-394906
12687,49049,8117129-404828,Shoes,Sneakers and Athletic Shoes,,Memory Foam;Moisture Wicking,Lace up,Boys,Faux Leather;Synthetic,,7294452-751,8020448-401,7977827-324022,8080294-168
12688,49050,8117132-404828,Shoes,Sneakers and Athletic Shoes,,Memory Foam;Moisture Wicking;Padded,Lace up,Boys,Faux Leather;Synthetic,,7887842-839,7978354-387488,7208295-20321,7696311-1001
12689,49081,8117596-404957,Shoes,Sneakers and Athletic Shoes,,Memory Foam;Moisture Wicking;Removable,Lace up,Boys,Mesh;Synthetic,,8058559-3,7983400-358201,7983893-358487,8164779-65259
12690,49082,8117597-404956,Shoes,Sneakers and Athletic Shoes,Flat,Memory Foam;Moisture Wicking;Removable,Lace up,Girls,Mesh;Synthetic,,8020448-401,7226411-382555,7255074-385219,8036504-394906
12691,49083,8117603-404957,Shoes,Sneakers and Athletic Shoes,,Memory Foam;Moisture Wicking;Removable,Hook and Loop,Boys,Nylon;Suede,,7208295-20321,8036504-394906,7917325-1001,8020448-401
12692,49084,8117604-404956,Shoes,Sneakers and Athletic Shoes,Flat,Moisture Wicking;Padded;Removable,Hook and Loop,Girls,Nylon;Suede,,7931252-14,7208295-20321,7977827-324022,7226411-382555
12693,49091,8118227-126991,Shoes,Sneakers and Athletic Shoes,Flat,Memory Foam;Padded,Hook and Loop,Women,Leather,Round Toe,8021519-370485,7878420-29629,7373683-125647,7499980-5535
12694,49092,8118228-405176,Shoes,Sneakers and Athletic Shoes,Flat,Leather;Padded;Synthetic Leather,Buckle,Women,Leather;Microfiber;Mesh;Synthetic,Round Toe,7931252-14,7983893-358487,7836531-307048,7553554-2125
12695,49093,8118229-405177,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Women,Faux Leather;Faux Fur;Synthetic,,7979374-356897,7984046-358616,7896093-363725,7903648-216
12696,49094,8118232-3,Shoes,Sneakers and Athletic Shoes,Flat,Memory Foam;Padded,Hook and Loop,Men,Leather,Round Toe,8036504-394906,7965537-385250,7294452-751,7208295-20321
12697,49095,8118233-3,Shoes,Sneakers and Athletic Shoes,Flat,Memory Foam;Padded,Hook and Loop,Men,Leather,Round Toe,7983893-358487,7255074-385219,8036504-394906,8020448-401
12698,49096,8118234-405184,Shoes,Sneakers and Athletic Shoes,,Padded,Hook and Loop,Men,Faux Leather;Synthetic,,7977827-324022,7255074-385219,8036504-394906,7208295-20321
12699,49103,8118352-162445,Shoes,Sneakers and Athletic Shoes,Flat,Leather;Padded;Synthetic Leather,Buckle;Hook and Loop,Men,Leather;Microfiber;Mesh;Synthetic,,7696311-1001,7255074-385219,7931252-14,7226411-382555
12700,49142,8120041-405811,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Slip-On,Women,Suede,Round Toe,7983893-358487,8036504-394906,7836531-307048,7686842-136469
12701,49143,8120041-405812,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Slip-On,Women,Suede,Round Toe,7983893-358487,8013374-367321,7931252-14,8019279-369576
12702,49146,8120061-16464,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Slip-On,Women,Suede,Round Toe,8080294-168,7836531-307048,8021519-370485,7802314-632
12703,49147,8120061-136779,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Slip-On,Women,Suede,Round Toe,7931252-14,7208295-20321,7983400-358201,7696311-1001
12704,49148,8120061-405232,Shoes,Sneakers and Athletic Shoes,,Padded;Removable,Slip-On,Women,Suede,Round Toe,8080294-168,7836531-307048,8036504-394906,7208295-20321
12705,49182,8121147-3,Shoes,Sneakers and Athletic Shoes,,Removable;Textile,Lace up,Women,Leather,Capped Toe;Closed Toe,8010915-9,8021519-370485,7651819-320474,8080294-168
12706,49192,8121698-374593,Shoes,Sneakers and Athletic Shoes,,Padded,Elastic Gore;Slip-On,Boys;Girls,Canvas,,7983893-358487,8013374-367321,7977827-324022,7255074-385219
12707,49193,8121698-375079,Shoes,Sneakers and Athletic Shoes,,Padded,,Boys,Canvas,,7965537-385250,8036504-394906,8078902-391914,7978354-387488
12708,49194,8121698-375080,Shoes,Sneakers and Athletic Shoes,,Padded,,Boys,Canvas,,7983893-358487,8036504-394906,7965537-385250,8019279-369576
12709,49195,8121700-374593,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys;Girls,Canvas,,7805192-31878,8059247-3,7980647-151,8006304-306257
12710,49196,8121700-375080,Shoes,Sneakers and Athletic Shoes,,Padded,Slip-On,Boys,Canvas,,7696311-1001,7887842-839,7983893-358487,8036504-394906
12711,49209,8121851-3,Shoes,Sneakers and Athletic Shoes,4in - 4 3/4in,,Lace up,Women,Leather,Round Toe;Closed Toe,7983893-358487,7931252-14,8013374-367321,7887842-839
12712,49223,8122113-20,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Leather,Moc Toe,8020448-401,8086319-20,7766779-163208,7987890-359861
12713,49226,8122118-9,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Leather;Suede,Moc Toe,7651819-320474,7929650-37647,7878420-29629,8021519-370485
12714,49227,8122118-163119,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Leather;Suede,Moc Toe,7965537-385250,8021519-370485,8080294-168,7752720-732
12715,49258,8122690-9,Shoes,Sneakers and Athletic Shoes,Flat,Leather;Padded,Hook and Loop,Boys,Leather,Moc Toe;Round Toe;Closed Toe,7535575-194935,7909019-331826,7925413-337505,8113323-401
12716,49264,8122706-147,Shoes,Sneakers and Athletic Shoes,Flat,Memory Foam;Padded,Hook and Loop,Women,Leather,Round Toe,7696311-1001,7931252-14,7887842-839,8036504-394906
12717,49303,8123097-585,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather;Suede,,7887842-839,7931252-14,7208295-20321,7696311-1001
12718,49304,8123097-3917,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Men,Leather;Suede,,7696311-1001,7931252-14,8058615-382738,7553554-2125
12719,49321,8123849-378756,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,7820176-325,7983893-358487,7882763-3,7292926-183092
12720,49322,8123849-378760,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,7289976-355626,8013370-367318,7588605-109556,7987890-359861
12721,49323,8123849-378762,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,8164779-65259,7971870-385615,7965537-385250,7679212-351014
12722,49324,8123850-378756,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,7696311-1001,8021519-370485,8080294-168,7651819-320474
12723,49325,8123850-378760,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,7999840-6,8080294-168,7813934-183092,7696311-1001
12724,49326,8123850-378762,Shoes,Sneakers and Athletic Shoes,Flat,Orthotic Friendly;Padded;Removable,Lace up,Boys,Mesh;Synthetic,,8036504-394906,7696311-1001,7983400-358201,7917325-1001
12725,49341,8124232-1460,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up;Slip-On,Women,Mesh;Synthetic,Round Toe;Closed Toe,7696311-1001,7931252-14,7965537-385250,7836531-307048
12726,49342,8124232-407038,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up;Slip-On,Women,Mesh;Synthetic,Round Toe;Closed Toe,8036504-394906,7836531-307048,8020448-401,7887842-839
12727,49343,8124232-407039,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up;Slip-On,Women,Mesh;Synthetic,Round Toe;Closed Toe,8036504-394906,7836531-307048,7208295-20321,8080294-168
12728,49355,8124406-407112,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Synthetic,,8020448-401,7208295-20321,7696311-1001,7887842-839
12729,49363,8124719-14004,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Women,,Round Toe;Closed Toe,8080294-168,7931252-14,7965537-385250,7836531-307048
12730,49377,8124961-13008,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Rubber;Synthetic,,8021519-370485,7983410-358204,7696311-1001,7499980-5535
12731,49378,8124962-3614,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Rubber;Synthetic,,8080294-168,7836531-307048,7983893-358487,8026486-371849
12732,49379,8124965-1151,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Rubber,,7983893-358487,7972853-353906,7160197-69241,7908184-368242
12733,49380,8124965-16931,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Rubber,,7696311-1001,7987982-16367,7909019-331826,7887842-839
12734,49381,8124967-136469,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Men,Mesh;Rubber;Synthetic,,7696311-1001,8080294-168,7820176-325,7160197-69241
12735,49382,8124968-211423,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Women,Mesh;Rubber;Synthetic,,7208295-20321,7696311-1001,7294452-751,8080294-168
12736,49383,8124969-18276,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Women,Mesh;Rubber;Synthetic,,7255074-385219,8020448-401,7226411-382555,7977827-324022
12737,49384,8124969-266342,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Women,Mesh;Rubber;Synthetic,,8020448-401,8080294-168,7965537-385250,8036504-394906
12738,49385,8124970-16199,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Mesh,,7651819-320474,7160197-69241,7878420-29629,7726677-383126
12739,49386,8124970-33008,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Mesh,,7696311-1001,8020448-401,7226411-382555,7977827-324022
12740,49387,8124971-47476,Shoes,Sneakers and Athletic Shoes,Flat,Padded;Removable,Lace up,Women,Mesh;Rubber;Synthetic,,7732020-268420,7553554-2125,7887842-839,7886616-52413
12741,49388,8124973-55842,Shoes,Sneakers and Athletic Shoes,,Orthotic Friendly;Padded;Removable,Lace up,Women,Mesh;Rubber;Synthetic,,8080294-168,8013374-367321,7931252-14,7973006-24984
12742,49457,8126155-436,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7952003-274007,7696311-1001,8020448-401,7965537-385250
12743,49458,8126155-559,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7836531-307048,7208295-20321,7887842-839,7798384-24150
12744,49459,8126155-767,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7732020-268420,7887842-839,7696311-1001,8113323-401
12745,49460,8126155-2247,Shoes,Sneakers and Athletic Shoes,,,Lace up,Women,Mesh;Synthetic,,7696311-1001,8080294-168,8021519-370485,8010915-9
12746,49462,8126542-168,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber,Round Toe,8112391-402852,7887980-6124,8038255-2529,7856472-6166
12747,49463,8126542-535,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber,Round Toe,7887842-839,7208295-20321,7683984-369195,7965537-385250
12748,49464,8126542-1151,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber,Round Toe,7931252-14,8080294-168,7836531-307048,7833384-4298
12749,49465,8126542-6189,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber,Round Toe,7255074-385219,7696311-1001,7887842-839,8077616-142648
12750,49466,8126542-6933,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber,Round Toe,7696311-1001,7965537-385250,8020448-401,7732020-268420
12751,49467,8126545-381508,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Rubber;Synthetic,Round Toe,7226411-382555,8080294-168,8020448-401,7983400-358201
12752,49501,8127034-393610,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Slip-On,Women,Canvas,Round Toe;Closed Toe,7696311-1001,7160197-69241,7814492-326309,7971856-353441
12753,49504,8127050-393608,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Zipper,Women,Canvas,Round Toe;Closed Toe,8036504-394906,7208295-20321,7973006-24984,8013374-367321
12754,49505,8127050-393610,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Zipper,Women,Canvas,Round Toe;Closed Toe,7208295-20321,7696311-1001,7887842-839,7798384-24150
12755,49506,8127050-406777,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Zipper,Women,,Round Toe;Closed Toe,7553554-2125,7931252-14,8113323-401,7887842-839
12756,49509,8127055-3,Shoes,Sneakers and Athletic Shoes,,Padded,Elastic Gore;Slip-On,Women,Mesh,Round Toe;Closed Toe,7887842-839,7370409-15,7226411-382555,7255074-385219
12757,49510,8127055-535,Shoes,Sneakers and Athletic Shoes,,Padded,Elastic Gore;Slip-On,Women,Mesh,Round Toe;Closed Toe,7799515-367790,7696311-1001,7651819-320474,8023428-371004
12758,49511,8127055-1897,Shoes,Sneakers and Athletic Shoes,,Padded,Elastic Gore;Slip-On,Women,Mesh,Round Toe;Closed Toe,7836531-307048,7696311-1001,7965537-385250,8036504-394906
12759,49512,8127055-20455,Shoes,Sneakers and Athletic Shoes,,Padded,Elastic Gore;Slip-On,Women,Mesh,Round Toe;Closed Toe,7696311-1001,7983893-358487,8036504-394906,7553554-2125
12760,49513,8127059-393608,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Canvas,Round Toe,8036504-394906,7983893-358487,8020448-401,7208295-20321
12761,49514,8127059-393610,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Canvas,Round Toe,8080294-168,7836531-307048,7931252-14,7999840-6
12762,49515,8127059-406777,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Lace up,Women,Canvas,Round Toe,8080294-168,8021519-370485,7836531-307048,7882763-3
12763,49516,8127061-393608,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Zipper,Women,Canvas,Round Toe,7836531-307048,8080294-168,7931252-14,7925893-120870
12764,49517,8127061-407990,Shoes,Sneakers and Athletic Shoes,1in - 1 3/4in,,Zipper,Women,Canvas,Round Toe,8080294-168,7294452-751,8036504-394906,8020448-401
12765,49568,8128447-585,Shoes,Sneakers and Athletic Shoes,Flat,Padded,Lace up,Women,Canvas,Round Toe;Closed Toe,7977827-324022,7925403-369375,7931252-14,7992555-6608
12766,49574,8128705-3,Shoes,Sneakers and Athletic Shoes,Flat,,Elastic Gore;Slip-On,Men,,Round Toe,7294452-751,7882763-3,7292926-183092,7836531-307048
12767,49575,8128706-325,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Leather,Round Toe,7965537-385250,8080294-168,8078902-391914,7887842-839
12768,49645,8129985-3,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Synthetic,Round Toe;Closed Toe,7292925-421,7696311-1001,8021519-370485,8021519-370486
12769,49646,8129985-40827,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Synthetic,Round Toe;Closed Toe,7696311-1001,8036504-394906,7836531-307048,7887842-839
12770,49647,8129986-30231,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Suede,Round Toe;Closed Toe,8080294-168,8013374-367321,7294452-751,7226411-382555
12771,49648,8129986-291276,Shoes,Sneakers and Athletic Shoes,,,Lace up,Men,Suede,Round Toe;Closed Toe,7931252-14,8080294-168,8036504-394906,7208295-20321
12772,49649,8129993-408679,Shoes,Sneakers and Athletic Shoes,Flat,,Lace up,Men,Mesh,Round Toe;Closed Toe,7931252-14,7813934-183092,8036504-394906,7836531-307048
12773,49657,8130466-8802,Shoes,Sneakers and Athletic Shoes,,Leather;Padded,Lace up,Men,Lace;Leather;Rubber,,7696311-1001,8036504-394906,7887842-839,7931252-14
12774,49728,8131935-3,Shoes,Sneakers and Athletic Shoes,2in - 2 3/4in,,Hook and Loop;Lace up,Women,Mesh,,7696311-1001,7983893-358487,7428446-29602,8026486-371849
12775,49729,8131935-4002,Shoes,Sneakers and Athletic Shoes,2in - 2 3/4in,,Hook and Loop;Lace up,Women,Mesh,,8036504-394906,7696311-1001,7983400-358201,7917325-1001
12776,49730,8131935-7907,Shoes,Sneakers and Athletic Shoes,2in - 2 3/4in,,Hook and Loop;Lace up,Women,Mesh,,7983893-358487,7696311-1001,7931252-14,7836531-307048
12777,49789,8133548-11038,Shoes,Sneakers and Athletic Shoes,,Padded,Lace up,Women,Canvas,,7931252-14,8036504-394906,7255074-385219,7208295-20321
12778,49798,8133771-3,Shoes,Sneakers and Athletic Shoes,Flat,Leather,,Men,Lace;Leather;Synthetic,Round Toe,7965537-385250,7696311-1001,7836531-307048,7931252-14
12779,49799,8133771-529,Shoes,Sneakers and Athletic Shoes,Flat,Leather,,Men,Lace;Leather;Synthetic,Round Toe,8080294-168,8036504-394906,7208295-20321,7983893-358487
12780,49800,8133771-159072,Shoes,Sneakers and Athletic Shoes,Flat,Leather,,Men,Lace;Leather;Synthetic,Round Toe,8004174-9,7980647-151,7975688-355973,7987982-16367
12781,49801,8133778-14,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Men,Lace;Rubber,Round Toe,7696311-1001,8080294-168,7983893-358487,7965537-385250
12782,49802,8133778-158,Shoes,Sneakers and Athletic Shoes,,Padded;Textile,Lace up,Men,Lace;Rubber,Round Toe,7836531-307048,7752720-732,7925395-11682,7931252-14
